"Csf-1"	"Csf-2"	"Csf-3"	"Csf-4"	"Csf-5"
	-1.05669	-0.9294	-1.05669
	-0.85923	-1.39182	-0.85923
	-2.66836	0.22443	-2.66836
	-1.96475	-0.93687	-1.96475
	-1.59619	-0.84136	-1.59619
	-0.89043	0.68601	-0.89043
	-0.77412	-0.79748	-0.77412
	-1.5791	-0.7341	-1.5791
	-3.1168	-1.06624	-3.1168
	-2.4492	-0.04541	-1.88978
	0.09119	-0.94159	-0.73612
	-2.94672	-1.98299	-2.02051
	-2.11133	-0.96864	-2.61394
	-0.86976	-1.68604	-1.63421
	-0.99646	-1.39653	-0.99646
	-0.59726	-1.17296	-0.59726
	-1.04927	-0.46153	-1.60085
	0.41065	0.48143	0.41065
	-2.71506	-1.24599	-1.36769
	-2.79606	-1.62808	-2.79606
	-1.97115	2.35839	-1.99251
	-1.36395	-0.79711	-0.05666
	-2.52952	-2.40616	-2.52952
	-2.16974	-0.89851	-0.97063
	-0.47074	-1.08963	-0.14433
	-0.56097	-0.59973	-0.56097
	-3.66256	2.3064	-3.66256
	-3.09138	-1.58001	-2.67502
	-1.27525	0.38726	-2.09069
	-0.69357	-1.32731	-0.69357
	-2.70022	-1.69738	-2.70022
	-2.78771	-0.58276	-2.78771
	-1.63776	-2.51314	-1.63776
	-2.74481	0.25344	-1.68977
	-3.18038	-0.71464	-1.74038
	-1.42421	-0.69965	-1.42421
	-0.71999	-1.17322	-0.71999
	-1.27044	-1.35687	-1.27044
	-2.10036	-0.63877	-2.10036
	-3.82365	0.26444	-3.82365
	-0.23865	-1.15025	-0.65377
	-0.91105	-0.2714	-0.93176
	-3.61508	-0.89475	-3.61508
	0.11335	-0.21665	0.11335
	-2.57903	-0.11255	-2.49085
	-1.37909	-0.68318	-1.75705
	0.78024	0.92436	0.78024
	-1.82678	-0.99805	-1.82678
	0.33369	0.64724	0.33369
	-0.09405	-1.36798	-0.09405
	-0.55862	-0.98982	-0.55862
	-2.48406	1.61402	-2.48406
	-2.24542	-0.14001	-2.24542
	-3.06677	-0.41228	-2.16775
	-3.5164	0.41212	-3.5164
	-2.08954	-2.52803	-2.08954
	-3.64953	-0.95059	-3.64953
	-2.9083	0.34001	-2.10628
	-1.91721	0.31567	-1.91721
	-3.1663	-0.52049	-3.1663
	-1.02536	-0.72447	-1.28604
	-1.69268	-1.1504	-1.69268
	-1.23104	-4.16293	-1.23104
	-2.83579	-0.79054	-2.83579
	-1.91987	0.05702	-1.74723
	-3.13257	1.62746	-2.30111
	-0.5074	-1.3131	-0.5074
	-1.70014	-0.93893	-1.70014
	-1.52364	-1.40236	-1.0908
	-1.68698	1.08754	-1.68698
	-2.25145	-1.22239	-2.25145
	-1.38245	-1.43841	-0.55474
	-3.2086	0.32646	-3.2086
	-2.97941	0.29796	-1.03058
	-3.39101	0.46695	-2.0973
	-0.53405	-0.10071	-1.33782
	-2.10962	-1.18707	-2.10962
	-5.78559	-0.89178	-5.89491
	-5.65048	-0.91211	-5.65048
	0.08871	0.85004	0.08871
	-3.64116	-2.27789	-3.64116
	-1.53969	-0.95561	-2.57636
	-1.73926	-0.39428	-1.43482
	0.92016	0.65349	0.92016
	0.24077	-0.63103	0.24077
	-3.66778	1.14013	-3.66778
	-2.17154	-0.50311	-2.17154
	-3.06346	0.26262	-3.06346
	-1.01534	1.65618	-1.01534
	-4.17472	-2.80643	-4.17472
	-0.5673	0.57514	-0.5673
	-0.16641	-0.87457	-0.16641
	-2.54156	0.33543	-2.54156
	-0.73442	-2.15847	-0.94172
	-2.23879	2.02256	-0.8429
	-0.52481	0.09346	-0.52481
	0.19797	0.03064	0.19797
	0.02718	-0.11708	-0.40119
	-4.76786	0.96145	-4.76786
	-1.29785	0.11287	-1.29785
	0.36219	0.30887	0.36219
	-2.01488	0.40897	-2.01488
	-2.89552	-1.76179	-2.89552
	-1.61868	0.03097	-1.61868
	-2.43396	-0.48863	-2.43396
	-2.62277	1.21773	-2.62277
	-1.41706	-1.06942	-0.82897
	-2.84405	-0.8543	-2.84405
	-1.78512	-1.62597	-1.78512
	-3.11071	0.09824	-3.11071
	-0.50084	-0.72092	-0.50084
	-5.5238	-2.06563	-5.5238
	-1.22263	0.51671	-1.22263
	-0.29779	-0.43607	-0.29779
	-0.83171	-2.21642	0.92417
	1.67767	-0.97174	1.67767
	-1.25136	-2.28821	-1.25136
	-1.71397	-1.40261	-1.71397
	-2.14622	-0.82901	-2.0543
	-4.04649	-2.66722	-4.04649
	-1.80491	-0.12239	-1.80491
	-1.37757	-1.4681	-1.37757
	-1.55388	-0.52244	-1.50675
	-2.8236	-1.52665	-2.8236
	-1.5188	0.62836	-1.5188
	-0.44923	-0.95198	0.49567
	0.4709	0.75794	0.4709
	-1.99961	-0.59302	-1.99961
	-1.8251	-0.5739	-1.8251
	-2.98	-0.20983	-2.98
	-0.51157	-0.76893	0.30188
	-1.57164	-1.48431	-1.57164
	-0.42044	0.67602	-0.42044
	-3.38899	0.15824	-2.93593
	-2.55293	-0.25692	-2.55293
	-2.76173	-1.48292	-2.76173
	-1.48665	-1.19609	-1.48665
	-1.34736	-0.69081	-0.90128
	-2.53194	-2.38118	-2.53194
	-3.22239	-0.59823	-1.07721
	-3.28553	-1.34751	-2.06429
	-5.33109	0.34291	-5.33109
	-2.1874	-1.45731	-2.1874
	-1.11847	-1.01664	-1.11847
	-2.75085	-2.14939	-2.75085
	-1.58403	-1.22168	-1.58403
	-0.63716	-1.94688	-0.63716
	-1.78449	-2.0781	-1.78449
	-2.99876	-0.08733	-2.3131
	-2.21407	-0.75823	-2.21407
	-0.0163	1.83805	-0.0163
	-3.22509	0.19805	-2.23653
	-1.81129	0.10987	-0.908
	-0.44135	0.63571	-0.44135
	-1.97261	-0.17339	-1.97261
	-2.4977	-1.21812	-2.4977
	-1.52843	0.17865	-1.52843
	-1.5031	-1.40955	-1.5031
	-0.0454	-1.23326	-0.0454
	-2.48439	-1.40858	-2.48439
	-3.10706	-1.33069	-3.10706
	-3.20388	-0.30558	-3.20388
	-1.62827	0.5617	-1.62827
	-1.97757	-0.18305	-1.97757
	-0.04093	-0.53119	0.73132
	-1.05596	0.42638	-1.18036
	-1.11473	-0.80467	-1.11473
	-1.39476	-1.37433	-1.39476
	-2.72003	-1.48501	-2.00779
	-3.54813	0.03882	-3.5538
	-2.86189	1.28835	-2.86189
	-0.69137	-0.17498	-0.69137
	-1.79386	-0.27613	-1.79386
	-2.52708	0.38504	-2.1157
	-2.18804	-0.92798	-2.18804
	-1.30745	-0.06191	-1.30745
	-2.73875	0.77692	-2.73875
	-4.27489	-1.41147	-2.56246
	-2.74421	-0.88478	-2.22555
	-2.42778	-1.95386	-2.42778
	-1.99838	-0.55081	-2.92317
	-0.53756	1.09734	-0.53756
	-1.48485	-1.51587	-1.48485
	-2.73196	-0.52695	-2.73196
	-1.6636	-0.18701	-1.6636
	-1.84906	0.4073	-1.73262
	-1.65959	1.29154	-1.65959
	-0.45735	-0.38942	-0.45735
	1.4769	-0.76913	0.25827
	0.46943	0.19931	-0.63882
	-1.68215	-0.64263	-1.68215
	-0.40591	-3.00265	-0.40591
	-3.52184	1.21947	-3.52184
	-1.79045	-0.01929	-0.89185
	-2.61	-1.51164	-2.61
	-3.7784	0.37855	-3.7784
	-0.97657	-0.19103	0.70026
	-3.36019	-0.14317	-3.36019
	-1.79495	-2.34096	-2.37517
	-1.52409	-1.02369	-1.52409
	-0.38614	0.05412	-2.49152
	-1.04656	-0.51889	-1.04656
	-2.5954	-1.31773	-3.66278
	-1.47746	0.6849	-1.47746
	-2.72999	0.45698	-2.72999
	-0.49287	-0.97265	-0.49287
	-2.44702	-0.74083	-2.44702
	-2.61603	-1.25149	-2.61603
	-3.07184	-1.58435	-3.07184
	0.66626	-0.55811	0.66626
	-3.16001	0.52445	-3.16001
	-1.58725	-0.28534	-1.58725
	-2.2197	1.35492	-2.07585
	-2.07718	-1.59586	-2.87468
	-2.3964	0.95775	-2.3964
	-1.00525	0.25427	-1.00525
	-2.25883	-1.42945	-1.36408
	-1.99882	-0.67268	-1.99882
	-2.8121	1.15855	-2.71886
	-1.51769	-1.60184	-1.51769
	-3.33715	0.81257	-3.33715
	-2.28943	0.51101	-2.28943
	-2.02866	-1.93831	-2.02866
	-2.19782	-0.99044	-1.67928
	-2.74877	-3.10391	-0.52077
	-2.86232	-1.89861	-2.86232
	-1.70243	-1.2457	-1.70243
	-2.72831	-1.28354	-2.72831
	-2.1641	-1.27739	-1.92356
	-1.05422	1.91292	-1.05422
	-0.47796	-0.26194	-0.47796
	-1.06187	-0.69082	-0.16585
	-1.80161	-0.99262	-1.80161
	-0.87512	-2.02364	-1.35844
	-2.11948	-2.00502	-2.11948
	-3.27333	1.16878	-3.27333
	-0.90881	0.68896	-0.90881
	-0.78547	0.59323	-0.78547
	-2.58128	-1.2803	-2.58128
	-0.1987	0.31839	-0.1987
	0.96754	-1.21809	1.85692
	-2.20743	0.99818	-2.20743
	-0.03276	-1.3605	0.5875
	-1.39942	-0.08759	-1.39942
	-2.44943	-0.23281	-1.49692
	-2.69374	-0.73585	-2.69374
	-2.86842	-2.03232	-2.34397
	-2.39338	-0.13639	-2.04934
	-1.04209	0.01524	0.40677
	-1.18698	-0.46407	0.15027
	1.02868	-0.9223	1.02868
	-1.38943	-0.80035	-1.38943
	-1.66511	-1.67539	-1.13801
	-1.43455	0.36891	-0.7073
	-2.81372	0.00005	-2.04921
	-2.45361	-1.18366	-2.45361
	-1.48458	-1.49364	-1.48458
	-0.46007	-0.7984	-0.9049
	-0.63776	-0.07705	1.15396
	-2.4792	-0.6918	-2.4792
	0.40065	-0.44607	0.40065
	-3.3894	-2.97673	-3.3894
	-1.79876	-2.00325	-1.79876
	-0.9045	-0.17136	-0.13566
	-3.79389	0.66633	-1.68393
	-2.29754	-0.30069	-2.29754
	-0.52891	-0.32463	-0.52891
	-1.69425	0.99509	-1.69425
	-0.43545	0.69918	-0.43545
	-3.20534	0.94787	-3.20534
	-1.5612	-1.05536	-1.49475
	0.45582	0.67852	1.5931
	-2.99017	-2.00655	-3.58433
	-1.91327	-0.2369	-1.91327
	-2.24004	0.64985	-2.24004
	-2.15407	-0.80401	-2.15407
	-2.68583	0.5053	-2.23649
	0.09808	-0.49258	0.09808
	-1.90306	-2.42274	-1.90306
	-2.34567	2.00993	-2.34567
	-1.88801	0.75992	-1.88801
	-2.74198	0.61785	-2.74198
	-3.93598	-0.53318	-3.93598
	0.16839	-1.87456	-1.01222
	-1.77862	-0.4913	-1.77862
	-1.03368	-0.2996	-1.62473
	-3.27171	-2.28737	-3.27171
	-3.65866	-2.02253	-3.65866
	-0.81304	0.25945	-0.81304
	-2.03707	-1.16257	0.61581
	-2.2236	0.9576	-2.9142
	0.1716	0.45295	0.66039
	-3.53402	-0.92295	-3.53402
	-3.76878	-0.68233	-2.75634
	-3.82915	-2.10272	-3.82915
	-2.98659	-0.09836	-3.37229
	-2.94895	-0.16206	-2.94895
	-3.00561	0.05736	-0.5984
	-3.17515	-1.14128	-3.17515
	-0.79012	-0.16776	-0.79012
	-3.17839	0.95809	-2.01206
	-0.99616	-1.47451	-0.92562
	-2.61278	-0.20135	-2.61278
	-0.59317	-1.8522	-0.59317
	-1.54118	-2.92985	-1.95202
	-2.60686	-0.09115	-2.60686
	0.86148	-0.56799	0.86148
	0.26082	1.22181	0.26082
	-2.68091	-0.30623	-2.68091
	-1.48935	-2.08378	-0.91169
	-4.55808	-2.00097	-4.55808
	-2.77607	1.03693	-1.54723
	-3.1215	-0.52655	-3.1215
	-0.02242	0.36549	-0.02242
	-3.06088	-1.14446	-2.84498
	-0.90956	0.24643	-1.91463
	-3.88868	-1.92539	-3.88868
	-2.38784	0.67746	-2.38784
	-0.56781	1.26839	-0.82982
	-0.89911	-0.11964	-0.89911
	-1.60218	-1.30209	-1.60218
	-1.53203	0.95048	-1.80712
	0.03533	-1.37628	-0.78144
	-2.54965	0.61085	-2.54965
	-2.06575	-0.30328	-2.06575
	-1.48315	-1.21827	-1.48315
	-0.05274	0.68327	1.04482
	-1.31951	-1.71192	-1.31951
	-1.65187	0.51728	-1.65187
	-0.28837	0.52162	0.17454
	-2.83205	-0.27376	-2.83205
	-1.87424	0.80615	-2.06064
	-3.25793	-1.01508	-2.14274
	-0.62943	-0.06183	-0.62943
	-2.50693	-1.43302	-2.50693
	-1.62395	0.01593	-1.42297
	-3.95746	-1.7533	-3.95746
	-2.45808	0.1494	-2.45808
	-1.51434	0.6861	0.16284
	-2.0671	0.34969	-2.0671
	-0.70853	-0.4519	-0.70853
	-2.02559	-1.12978	-2.02559
	0.03403	-0.77758	0.03403
	-0.92157	0.14579	-1.30305
	-0.34567	0.68032	-0.34567
	-2.0475	-0.10781	-2.0475
	-2.20059	-0.72032	-2.20059
	-2.87583	-2.18071	-2.87583
	-2.53567	-0.70936	-2.53567
	-0.03484	-0.73721	-0.03484
	-0.48657	-0.74624	-0.48657
	1.45153	-1.48849	1.45153
	-2.18665	-0.79451	-1.46326
	-2.17937	0.69592	-2.17937
	-0.31983	1.66427	-0.80528
	-1.21432	-0.95175	-1.21432
	-3.7776	-1.02266	-2.29171
	-2.80914	-2.38789	-2.80914
	-1.06249	0.11406	-1.06249
	-1.71346	-1.00209	-1.53569
	-0.97955	-1.25332	-0.97955
	-1.88521	0.21728	-1.88521
	-2.66521	-1.7638	-2.66521
	-3.28755	-0.47821	-3.28755
	-2.90256	-0.59296	-2.90256
	-2.46817	-1.20003	-3.89388
	-3.08595	-0.80255	-3.08595
	-1.78727	-2.79051	-1.61538
	-1.60232	-0.19253	-1.60232
	-2.09303	-1.88564	-2.09303
	-2.80819	-2.27169	-1.95646
	-1.05471	-1.81215	-1.95824
	0.57676	-0.54749	0.57676
	-0.4559	0.39306	-0.4559
	-1.55541	-0.38942	-0.57515
	-1.50813	-0.30749	-1.50813
	-2.20591	-1.57299	-2.20591
	-2.52914	0.46978	-2.52914
	-1.14737	3.0731	-1.14737
	-2.01919	-1.09641	-1.61796
	0.16905	1.38217	0.16905
	-1.00893	0.80418	-2.34555
	-0.8334	0.68509	-0.8334
	-2.79414	1.24674	-2.14887
	-2.0348	-0.85282	-2.0348
	-1.99724	-0.16888	-1.99821
	-2.991	-1.89609	-2.991
	-2.51762	-0.51196	-1.63486
	-0.55354	-0.00014	-0.8356
	-0.75413	-1.7897	-0.75413
	-1.2441	-2.06785	-1.2441
	-2.03156	-2.47869	-2.03156
	-1.02027	-1.57901	-1.02027
	-1.73612	-0.50515	-1.73612
	0.52529	0.73202	0.52529
	-0.36918	1.20589	-0.36918
	-2.46117	0.30757	-2.46117
	-0.69302	-1.76758	-0.69302
	-2.53079	0.75596	-2.53079
	-1.92017	0.22336	-1.92017
	-2.40041	0.08717	-2.40041
	-3.3757	-1.71353	-3.12705
	-1.579	0.27325	-1.579
	-1.85857	-1.65867	-1.85857
	-1.96522	-0.28235	-1.96522
	-2.61199	-1.62474	-2.09221
	0.27447	-0.64448	0.08815
	-1.05365	-0.50732	-1.05365
	-2.01598	2.18928	-2.01598
	-0.72366	0.24534	-0.72366
	-1.26446	-0.19047	-1.71173
	-2.31772	0.3543	-0.06963
	-2.05092	-1.62121	-2.05092
	-1.70976	-0.03574	-1.1114
	-0.76659	0.00411	0.40653
	-2.24445	-1.73563	-1.67144
	-1.40028	0.68046	-1.40028
	-2.15054	-1.14405	-2.15054
	-0.30987	-2.18331	-0.44477
	-2.52031	-0.93573	-0.91388
	-1.3866	-1.52125	-1.3866
	-0.36609	1.05513	-0.36609
	-2.0638	-0.82744	-2.16178
	-0.9396	-1.76277	-0.9396
	0.03765	-2.1006	0.03765
	-0.67214	-1.80267	-0.67214
	-1.68906	-0.54438	-1.68906
	-1.07275	0.15769	-1.48703
	-1.97959	-0.01999	-1.97959
	-1.60192	-1.61752	-1.60192
	-1.70941	0.30447	-1.70941
	-1.18689	-0.97686	-1.18689
	-2.62436	-0.68777	-2.62436
	-1.40031	-1.55194	-1.40031
	-2.50325	-1.30724	-2.50325
	-2.76119	-0.91434	-2.76119
	-1.70151	-0.34479	-1.70151
	-0.85611	-2.15284	-0.85611
	-2.21355	-0.55496	-2.21355
	-2.36496	-0.52353	-2.36496
	-1.65633	1.49997	-1.64623
	-0.79578	-1.0005	-0.79578
	-3.04675	-0.88834	-3.04675
	-2.73292	-0.80518	-2.73292
	-1.43998	-0.62444	-2.02548
	-1.33055	-0.42028	0.19884
	-2.8499	-1.64466	-1.65829
	-2.05227	-1.34824	-1.37399
	-3.98076	-3.44407	-3.98076
	-3.41849	-0.09996	-3.43629
	-3.86778	-1.2737	-3.86778
	-1.69008	-1.01341	-1.03228
	-1.53299	-1.36111	-1.53299
	-1.38085	-0.21332	-1.38085
	-3.09688	0.85978	-3.09688
	-3.44105	-1.39901	-3.44105
	-1.80517	0.96435	-1.80517
	-1.16376	-0.21354	-1.16376
	-5.17789	-1.39183	-5.17789
	-2.1189	-0.24451	-2.1189
	-0.49949	0.57864	-0.49949
	-0.6497	0.01482	-0.6497
	-1.49565	-1.24842	-1.49565
	-3.52117	-0.33821	-3.52117
	-4.10779	-0.34321	-4.10779
	-4.05282	-0.7521	-4.05282
	-2.10965	-1.86289	-2.10965
	-3.42834	-2.26804	-3.42834
	-1.13751	-1.28555	-0.08031
	-2.80433	-0.21272	-2.80433
	-1.2661	-0.70098	0.11165
	-0.46184	0.29203	-0.46184
	-2.33867	-2.20473	-2.33867
	-1.45291	-1.6409	-1.45291
	-2.05441	-2.22881	-2.05441
	-1.44783	-1.67426	-1.44783
	-3.2256	-1.31977	-3.1155
	-0.97913	-0.24007	-0.97913
	-3.30113	-0.13392	-3.30113
	1.0494	-1.38443	1.0494
	-3.02187	1.44156	-3.02187
	-0.21003	-0.57735	-0.21003
	-2.99318	0.54609	-2.84292
	-1.33002	-1.11867	-1.33002
	-2.34471	-1.23734	-2.34471
	-0.12841	2.25351	-0.12841
	-1.61307	-0.92265	-1.61307
	-1.02925	-1.24131	-1.02925
	-0.09271	-1.20866	-1.37649
	-2.30989	0.49049	-1.52328
	-3.19294	-0.23989	-1.94825
	0.50223	0.25062	0.50223
	-2.1267	0.14331	-1.54025
	-1.39359	-0.00618	-1.11308
	-0.53547	-1.37148	-0.53547
	-0.75949	-2.35279	-0.75949
	-2.85913	-1.06901	-2.85913
	-2.48676	-0.75711	-2.08408
	-1.69656	-1.58062	-1.43353
	-1.62214	-1.66697	-1.62214
	-4.15552	-1.91138	-4.15552
	-0.95159	-0.97917	-0.95159
	-2.78969	-1.1299	-2.78969
	-2.45297	-2.14599	-0.52367
	-1.56853	-1.83483	-1.56853
	-2.85744	-1.41456	-3.40786
	-3.21704	-1.22539	-3.21704
	0.35685	0.50778	0.08994
	-2.74521	-0.7462	-2.74521
	-1.08343	-0.03161	-1.08343
	-1.86918	0.62138	-1.43821
	-0.97104	-0.17341	-0.97104
	-0.19933	-0.12878	-0.19933
	-3.26618	-1.00335	-3.26618
	-2.018	0.30502	-2.018
	-1.83131	-0.40256	-1.83131
	-1.03222	-1.40007	-1.03222
	-1.15195	-1.42724	-1.4307
	-3.07511	-1.5647	-3.07511
	-2.17219	-2.14086	-2.30344
	-1.76556	-0.80901	-1.76556
	-1.54579	-0.34718	-1.54579
	-3.19198	-0.54461	-3.19198
	-2.14995	1.15271	-2.14995
	-2.47349	-0.24344	-2.47349
	-3.22378	-1.11603	-2.12024
	-1.73672	-2.86985	-3.04023
	-3.88561	-2.09712	-3.88561
	-3.1725	-1.7793	-3.1725
	-2.47167	-0.6583	-2.47167
	-2.44562	-2.0716	-3.6985
	-2.16007	0.17705	-1.80416
	-1.98157	-0.30794	-1.99773
	-0.93216	-0.9118	-0.93216
	-0.86921	0.4234	-0.86921
	0.4107	1.22668	0.4107
	-0.78513	-2.76508	0.03761
	-1.08628	-1.31657	-0.19686
	-0.7451	-0.40019	-0.7451
	-0.23761	0.20996	-0.23761
	-0.41292	-0.94664	-1.22677
	-1.34113	0.5793	-1.34113
	-1.89263	0.20379	-1.89263
	-0.21259	1.27518	-0.21259
	-1.39459	1.23203	-1.49651
	-1.42731	-0.75613	-1.42731
	-1.74244	-0.48099	-1.74244
	-1.13197	-1.59289	-1.13197
	-0.61347	0.00054	-0.61347
	-2.4023	-0.44223	-2.4023
	-0.54581	-0.87931	-0.54581
	-0.87474	0.24867	-0.87474
	-3.40524	-1.63649	-3.40524
	-2.27824	-1.15064	-2.27824
	-2.89818	-0.49723	-2.89818
	-1.44233	-1.55335	-1.44233
	-2.38021	0.45494	-2.38021
	-1.52184	-0.59616	-1.86028
	-2.78641	-0.66731	-2.78641
	0.18273	-0.96726	-0.25524
	-0.51404	0.37398	-0.51404
	-0.71052	-0.35355	-0.71052
	0.05313	-0.28856	0.05313
	-2.43599	-1.24162	-2.40654
	-1.89632	0.50586	-1.89632
	0.80733	-0.64929	0.80733
	-1.09926	0.56011	-0.75318
	-1.90633	0.70533	-1.90633
	-1.61185	-1.0729	-2.63262
	-3.19993	-1.64276	-2.99949
	-0.75287	0.04525	-0.75287
	-4.78817	-1.40713	-4.78817
	-1.65882	-2.3409	-1.65882
	-1.86881	-0.80009	-3.18669
	-3.25301	-0.27199	-3.25301
	-3.34176	-0.99257	-3.34176
	-1.44866	-1.47548	-1.44866
	0.74146	-1.3967	1.47962
	-2.13855	-1.91851	-2.13855
	-2.60531	-0.4017	-2.60531
	-2.9441	-2.26284	-1.67585
	-1.04258	-0.26507	-1.04258
	-1.42118	-0.28305	-1.42118
	-2.19431	0.5725	-2.19431
	-1.29746	2.50649	-1.29746
	-2.82875	-0.20376	-2.82875
	-1.54281	-0.5923	-1.54281
	-2.36301	-1.93509	-2.36301
	-1.08125	0.59204	-1.08125
	0.95522	-1.7105	0.95522
	-0.99436	-1.26961	-0.99436
	-2.62398	0.65695	-2.62398
	-0.90495	-0.67407	-0.5916
	0.91761	-0.91033	-0.44115
	-2.11476	-1.37546	-2.11476
	-0.51002	0.80746	-0.51002
	-2.14627	0.88523	-1.47768
	-2.01511	0.15768	-2.01511
	-1.41995	0.62182	-1.41995
	-2.4924	-1.4749	-0.61732
	0.04191	0.60774	0.04191
	-0.87944	1.42116	-0.87944
	-1.70718	0.15154	-1.23962
	-0.57877	-3.15265	-0.57877
	-1.458	-0.65433	-1.458
	-0.37822	-0.23887	-0.37822
	-3.98633	2.20845	-3.98633
	-2.75926	-0.00203	-1.09438
	-3.38184	-0.01466	-2.90171
	-3.81769	0.71064	-2.02145
	-2.37325	-0.3195	-2.37325
	-2.58908	-0.13353	-2.58908
	-2.06727	-1.99797	-1.75755
	-1.17514	-1.01793	-1.17514
	-3.38078	-2.55165	-3.38078
	-3.29244	-0.98759	-2.9217
	-2.84331	-0.70216	-2.84331
	-2.24823	2.16517	-2.24823
	-1.61391	-0.15419	-2.2807
	0.27389	2.02161	0.27389
	-2.32027	0.20131	-2.32027
	-3.25603	-1.71361	-3.25603
	-2.09101	-0.37443	-2.09101
	-2.65311	-0.21998	-0.80642
	-2.18588	-1.18313	-2.18588
	-1.45119	0.2443	-1.45119
	-2.16714	0.18925	-2.16714
	-1.30518	0.83959	-1.30518
	-1.35462	-2.3826	-0.3476
	-2.04256	-1.22565	-1.39438
	-2.3466	-1.33804	-2.3466
	-1.69105	-0.56096	-1.69105
	-0.10829	0.51583	0.01825
	-2.18418	-1.25234	-2.18418
	-0.99072	-0.25926	-0.79568
	0.48503	-1.66207	0.22961
	0.8638	-1.10525	-0.1698
	-1.09777	0.94844	-1.09777
	0.66133	1.20914	0.1073
	-1.51146	1.44794	-0.42099
	-2.2495	-1.38628	-2.2495
	-2.89096	-1.09773	-2.89096
	-1.93789	-2.81452	-1.93789
	-2.72287	0.03897	-2.72287
	-2.68988	-0.09808	-2.68988
	-1.16591	-0.72651	-1.16591
	-0.40434	-0.65217	-0.40434
	-1.08062	-0.8573	-1.08062
	-2.67132	0.11251	-2.67132
	-2.29765	0.06958	-2.29765
	-1.32592	-0.00793	-1.32592
	-1.28378	0.35412	-1.28378
	-2.03366	0.85778	-2.03366
	-1.7499	-0.48839	-1.86044
	-1.46382	-2.188	-1.46382
	-1.35038	-0.46902	-0.05338
	-0.50851	-1.71202	-0.50851
	-3.31569	0.55157	-3.31569
	-3.59727	-0.77917	-3.59727
	-0.73025	-0.11505	-0.73025
	-1.16942	-1.25096	-1.16942
	-0.66687	-2.72622	-0.33343
	-2.80336	-1.22706	-2.80336
	-1.37409	-1.04123	-1.37409
	-2.09758	-0.20467	-2.09758
	-1.47884	-1.59299	-1.36426
	-1.14473	-1.39202	-1.14473
	-1.64385	-1.12175	-0.92051
